"","player_name","player_api_id","overall_rating","gk_rating","numofappearences","numofleagues"
"8847","Ricardo Da Costa Pateiro",42357,66,55,48,1
"8848","Ricardo Dani",45249,68,60,73,1
"8849","Ricardo Dias",163827,69,52,45,1
"8850","Ricardo Esgaio",300918,71,53,24,1
"8851","Ricardo Esteves",39514,67,36,17,1
"8852","Ricardo Faty",34183,70,54,84,3
"8853","Ricardo Fernandes",28905,64,45,8,1
"8854","Ricardo Ferreira",242874,73,57,34,1
"8855","Ricardo Ferreira",96957,66,323,9,1
"8856","Ricardo Fuller",38755,68,61,43,1
"8857","Ricardo Gardner",23937,69,49,34,1
"8858","Ricardo Gomes",473873,68,42,10,1
"8859","Ricardo Horta",432591,74,47,42,2
"8860","Ricardo Ippel",202447,62,52,27,1
"8861","Ricardo Kishna",518373,75,51,19,2
"8862","Ricardo Leon",75371,65,51,30,1
"8863","Ricardo Nascimento",186671,70,60,67,1
"8864","Ricardo Nunes",186463,65,56,25,1
"8865","Ricardo Oliveira",38751,79,59,9,1
"8866","Ricardo Osorio",34113,69,60,23,1
"8867","Ricardo Pedrinha,27",22427,70,143,27,1
"8868","Ricardo Pereira",306128,74,65,62,2
"8869","Ricardo Pessoa",11901,64,59,52,1
"8870","Ricardo Quaresma",38239,80,56,34,3
"8871","Ricardo Rocha",25995,65,43,17,2
"8872","Ricardo Rodriguez",115591,82,66,150,2
"8873","Ricardo Silva",25905,65,54,68,1
"8874","Ricardo Valente",361736,71,59,30,1
"8875","Ricardo van Rhijn",299514,73,54,102,1
"8876","Ricardo Vaz Te",23936,70,57,26,2
"8877","Ricardo",24590,74,55,166,1
"8878","Ricardo",24591,68,346,86,1
"8879","Ricardo",301804,67,336,26,1
"8880","Ricardo",30855,65,331,35,2
"8881","Ricardo",96836,74,363,100,1
"8882","Riccardo Allegretti",42511,68,60,14,1
"8883","Riccardo Calder",607130,52,61,3,1
"8884","Riccardo Cazzola",104744,67,41,16,1
"8885","Riccardo Colombo",41488,65,41,17,1
"8886","Riccardo Fiamozzi",364532,65,63,4,1
"8887","Riccardo Gagliolo",414854,71,50,29,1
"8888","Riccardo Improta",288591,66,52,1,1
"8889","Riccardo Meggiorini",42437,75,28,84,1
"8890","Riccardo Montolivo",24507,79,19,218,1
"8891","Riccardo Perpetuini",171153,68,55,1,1
"8892","Riccardo Saponara",212645,78,21,52,1
"8893","Richairo Zivkovic",412708,68,43,24,1
"8894","Richard Almeida",280971,59,20,20,1
"8895","Richard Brittain",34254,65,41,86,1
"8896","Richard Cresswell",23072,59,37,12,1
"8897","Richard Dunne",24211,75,56,150,1
"8898","Richard Foster",32430,62,52,128,1
"8899","Richard Garcia",23438,62,47,27,1
"8900","Richard Guzmics",142272,68,44,42,1
"8901","Richard Hastings",32673,61,131,39,1
"8902","Richard Hughes",24373,64,54,26,1
"8903","Richard Kingson",72810,73,357,22,1
"8904","Richard Knopper",42360,68,135,14,1
"8905","Richard Magyar",197544,64,64,5,1
"8906","Richard Offiong",35539,59,48,18,1
"8907","Richard Ofori",424130,67,50,19,2
"8908","Richard Socrier",38728,62,45,4,1
"8909","Richard Soumah",46549,66,52,14,1
"8910","Richard Stearman",23091,72,52,67,1
"8911","Richard Stolte",179176,60,56,1,1
"8912","Richard Strebinger",240338,64,317,1,1
"8913","Richard Sukuta-Pasu",147732,65,45,26,2
"8914","Richard Towell",213183,66,45,26,1
"8915","Richard Zajac,28",12340,67,340,73,1
"8916","Richie Foran",32827,64,55,114,1
"8917","Richie Ryan",34426,60,55,14,1
"8918","Richmond Boakye",198583,68,54,21,3
"8919","Rick Dekker",553477,66,50,20,1
"8920","Rick Hoogendorp",25612,64,121,2,1
"8921","Rick Karsdorp",560852,73,65,42,1
"8922","Rick ten Voorde",163161,63,50,43,1
"8923","Rick Verbeek",110132,63,52,2,1
"8924","Rickie Lambert",39225,75,62,48,1
"8925","Ricky Kruys",26499,65,51,59,1
"8926","Ricky van den Bergh",26648,65,48,31,1
"8927","Ricky van Haaren",201745,65,52,63,1
"8928","Ricky van Wolfswinkel",116750,73,54,111,5
"8929","Rico Strieder",462004,67,55,32,2
"8930","Ridge Mickael Mobulu",115440,52,52,1,1
"8931","Ridge Munsy",113237,65,64,19,1
"8932","Ridgeciano Haps",414232,70,55,33,1
"8933","Riechedly Bazoer",467479,77,53,41,1
"8934","Rihairo Meulens",37208,63,41,7,1
"8935","Rik Sebens",110136,58,62,2,1
"8936","Riku Riski",66753,65,58,7,2
"8937","Rinaldo Cruzado",95225,72,47,13,1
"8938","Rincon",39303,75,52,22,1
"8939","Rio Ferdinand",30620,75,40,133,1
"8940","Rio Mavuba",32575,79,45,253,1
"8941","Ritchie De Laet",67850,72,66,36,1
"8942","Rivaldo",19488,67,54,6,1
"8943","Riyad Mahrez",278343,81,54,60,1
"8944","Roald van Hout",149856,60,43,5,1
"8945","Rob Claeys",148326,52,124,1,1
"8946","Rob Friend",31936,65,46,20,1
"8947","Rob Hulse",35481,65,47,1,1
"8948","Rob Penders",26626,70,55,61,1
"8949","Rob Schoofs",215415,69,49,24,1
"8950","Rob van Dijk",26576,66,328,59,1
"8951","Rob Wielaert",40153,61,48,86,1
"8952","Robbert Schilder",37789,68,48,186,1
"8953","Robbert Te Loeke",143923,62,308,2,1
"8954","Robbie Blake",23074,63,49,20,1
"8955","Robbie Fowler",30369,64,39,1,1
"8956","Robbie Haemhouts",10880,66,61,59,1
"8957","Robbie Keane",24635,80,63,56,2
"8958","Robbie Kruse",103686,73,66,30,1
"8959","Robbie Muirhead",448811,62,63,25,1
"8960","Robbie Neilson",32563,61,35,46,1
"8961","Robbin Ruiter",118848,74,371,123,1
"8962","Robert Acquafresca",39474,68,59,77,2
"8963","Robert Bartczak",555647,55,55,1,1
"8964","Robert Bauer",555385,66,58,18,1
"8965","Robert Beric",158297,74,70,4,1
"8966","Robert Braber",17848,64,54,97,1
"8967","Robert Brady",231801,75,47,62,1
"8968","Robert Cullen",20720,66,48,28,1
"8969","Robert Demjan",12283,65,63,60,2
"8970","Robert Elliot",23979,69,346,35,1
"8971","Robert Enke,30",27341,85,421,30,1
"8972","Robert Green",36374,76,370,163,1
"8973","Robert Gucher",155262,70,43,15,1
"8974","Robert Huth",38899,78,59,215,1
"8975","Robert Ibanez",489245,73,53,19,1
"8976","Robert Jez",10933,66,71,100,1
"8977","Robert Jones",32786,65,45,32,1
"8978","Robert Kiernan",184377,65,49,2,1
"8979","Robert Klaasen",278839,64,45,10,1
"8980","Robert Koren",40055,68,50,44,1
"8981","Robert Kovac",30640,74,127,3,1
"8982","Robert Lewandowski",93447,88,51,125,2
"8983","Robert Mak",212875,74,46,34,1
"8984","Robert Malcolm",39659,63,140,11,1
"8985","Robert Mazan",273419,66,51,1,1
"8986","Robert McHugh",129177,61,56,9,1
"8987","Robert Milsom",24114,63,57,42,1
"8988","Robert Muehren",278807,68,52,12,1
"8989","Robert Olejnik",43230,64,306,53,1
"8990","Robert Pich",176704,66,46,46,1
"8991","Robert Pires",37478,75,47,39,2
"8992","Robert Snodgrass",32728,74,59,65,1
"8993","Robert Tesche",71017,69,56,58,1
"8994","Robert van Boxel",45996,62,38,2,1
"8995","Robert Vittek",27445,74,45,11,1
"8996","Robert Zillner",120076,66,56,3,1
"8997","Robert Zwinkels",45492,65,330,33,1
"8998","Roberto Abbondanzieri",34382,73,371,13,1
"8999","Roberto Baronio",39324,74,156,22,1
"9000","Roberto Canella",74752,72,62,110,1
"9001","Roberto Chen",474668,66,54,2,1
"9002","Roberto Colombo",41864,65,319,7,1
"9003","Roberto Correa",314947,67,57,7,1
"9004","Roberto Crivello",415024,67,46,16,1
"9005","Roberto Damian Colautti",39066,72,131,18,1
"9006","Roberto Fabian Ayala",34005,77,128,13,1
"9007","Roberto Fernandez",68422,69,345,13,1
"9008","Roberto Fernandez",74736,71,351,119,1
"9009","Roberto Firmino",242709,82,44,140,2
"9010","Roberto Gagliardini",485634,60,42,1,1
"9011","Roberto Guana",39426,69,58,111,1
"9012","Roberto Hilbert",34114,77,56,83,1
"9013","Roberto Inglese",212770,70,55,10,1
"9014","Roberto Lago",46391,74,58,76,1
"9015","Roberto Mirri",39151,63,124,4,1
"9016","Roberto Pereyra",210278,80,44,107,1
"9017","Roberto Raul Tucker,18",181352,65,127,18,1
"9018","Roberto Rodriguez",180076,67,50,28,1
"9019","Roberto Rosales",104382,76,58,200,3
"9020","Roberto Soldado",37506,79,55,123,2
"9021","Roberto Soriano",181995,76,61,91,1
"9022","Roberto Sousa",37721,69,46,84,1
"9023","Roberto Stellone",39752,64,64,15,1
"9024","Roberto Torres",300623,70,52,25,1
"9025","Roberto Trashorras",75004,79,65,153,1
"9026","Roberto Vitiello",42434,72,34,58,1
"9027","Roberto",112424,69,38,22,1
"9028","Roberto",25604,67,119,2,1
"9029","Roberto",282529,70,56,44,1
"9030","Roberto",37623,80,392,113,2
"9031","Robin Gosens",518346,66,64,38,1
"9032","Robin Henkens",104410,65,68,48,1
"9033","Robin Huser",614951,47,61,2,1
"9034","Robin Kamber",531309,52,48,6,1
"9035","Robin Knoche",259296,76,59,72,1
"9036","Robin Previtali",145068,62,46,4,1
"9037","Robin Propper",298933,66,53,28,1
"9038","Robin Quaison",279392,73,52,18,1
"9039","Robin Szarka",442575,60,45,1,1
"9040","Robin van Persie",30843,81,39,113,1
"9041","Robinho",177057,65,55,3,1
"9042","Robinho",33974,76,21,89,2
"9043","Robson",98368,66,51,112,2
"9044","Rocco Quinn",41063,61,48,64,1
"9045","Rocco Sabato",41387,61,51,7,1
"9046","Rochdi Achenteh",40662,67,52,104,1
"9047","Rocky Visconte",191631,59,48,1,1
"9048","Rod Fanni",26307,74,67,208,1
"9049","Roda Antar",33348,71,132,15,1
"9050","Roderic Filippi",179516,69,55,21,1
"9051","Roderick Miranda",181548,69,52,60,3
"9052","Rodgers Kola",339260,64,54,6,1
"9053","Rodnei",103089,65,5,55,1
"9054","Rodney Antwi",564575,60,52,1,1
"9055","Rodney Sneijder",243424,66,40,33,1
"9056","Rodney Strasser",161682,60,55,10,1
"9057","Rodolfo Bodipo Diaz",37452,61,57,10,1
"9058","Rodri",196188,70,47,21,1
"9059","Rodrigo Aguirre",401095,67,39,2,1
"9060","Rodrigo Andres Battaglia",229803,69,39,31,1
"9061","Rodrigo Antonio",164272,65,47,22,1
"9062","Rodrigo Arroz",19370,64,45,13,1
"9063","Rodrigo Dantas",172443,67,53,7,1
"9064","Rodrigo De Paul",324578,76,56,11,1
"9065","Rodrigo Defendi",38719,68,43,30,1
"9066","Rodrigo Ely",244963,70,52,2,1
"9067","Rodrigo Galo",164089,67,53,44,1
"9068","Rodrigo Hernandez",675088,67,49,1,1
"9069","Rodrigo Lacerda",26029,58,51,62,1
"9070","Rodrigo Palacio",30991,79,82,139,1
"9071","Rodrigo Pinho",667962,69,49,5,1
"9072","Rodrigo Rojas",71324,69,62,2,1
"9073","Rodrigo Silva",45311,62,54,6,1
"9074","Rodrigo Taddei",27695,71,44,92,1
"9075","Rodrigo",193869,78,46,78,3
"9076","Rodrigo",289257,67,340,1,1
"9077","Rodrigue Casimir Ninga",503149,71,50,12,1
"9078","Rodrigues Saulo",22514,67,48,22,1
"9079","Roei Dayan",14487,64,52,8,1
"9080","Roel Brouwers",26588,74,60,119,1
"9081","Roel van Hemert",6798,60,55,14,1
"9082","Roger Espinoza",71844,70,49,6,1
"9083","Roger Johnson",34193,69,51,104,1
"9084","Roger",303088,71,65,6,1
"9085","Roger",34675,74,62,28,1
"9086","Rogerio Matias",39629,61,118,5,1
"9087","Rogerio",209476,65,49,16,1
"9088","Rogier Meijer",45917,65,46,70,1
"9089","Rogier Molhoek",26452,65,54,33,1
"9090","Rok Straus",39400,60,48,24,1
"9091","Roland Alberg",209373,71,55,89,1
"9092","Roland Baettig",34052,63,50,78,1
"9093","Roland Bergkamp",179184,62,49,22,1
"9094","Roland Gigolaev",154928,64,37,22,1
"9095","Roland Juhasz",38389,72,57,92,1
"9096","Roland Lamah",38363,73,56,61,3
"9097","Roland Linz",35679,64,54,6,2
"9098","Roland Schwegler",25836,67,118,22,1
"9099","Rolando Aarons",570431,71,48,3,1
"9100","Rolando Bianchi",27690,73,52,49,1
"9101","Rolando Mandragora",577911,66,66,2,1
"9102","Rolando",31300,72,59,150,4
"9103","Rolf Feltscher",92024,65,59,34,2
"9104","Roly Bonevacia",209361,71,73,40,1
"9105","Romain Achilli",434265,58,50,2,1
"9106","Romain Alessandrini",210398,76,57,69,1
"9107","Romain Bregerie",94009,72,57,12,1
"9108","Romain Danze",41189,75,47,199,1
"9109","Romain Dessarzin",447417,53,39,4,1
"9110","Romain Elie",93344,64,44,6,1
"9111","Romain Genevois",93485,72,54,95,1
"9112","Romain Grange",167555,66,47,10,1
"9113","Romain Haghedooren",39896,57,131,1,1
"9114","Romain Hamouma",179845,78,59,145,1
"9115","Romain Inez",179792,60,55,18,1
"9116","Romain Metannire",210429,71,63,32,1
"9117","Romain Philippoteaux",420867,72,55,29,1
"9118","Romain Pitau",26371,73,45,108,1
"9119","Romain Poyet",33344,69,57,46,1
"9120","Romain Reynaud",179783,66,62,45,1
"9121","Romain Rocchi",26028,63,42,16,1
"9122","Romain Saiss",292678,75,50,35,1
"9123","Romain Salin",33431,75,366,131,1
"9124","Romain Sartre",41221,63,42,13,1
"9125","Romain Thomas",93358,74,55,36,1
"9126","Roman Bednar",32570,67,54,9,1
"9127","Roman Buerki",112978,80,396,178,2
"9128","Roman Buess",289732,67,45,16,1
"9129","Roman Ferber",578032,62,45,1,1
"9130","Roman Gergel",72613,65,54,55,1
"9131","Roman Golobart",212389,63,41,20,2
"9132","Roman Hubnik",11027,72,42,34,1
"9133","Roman Martinez",18592,69,50,37,1
"9134","Roman Neustaedter",145551,74,61,169,1
"9135","Roman Pavlyuchenko",40755,71,58,33,1
"9136","Roman Prokoph",11263,59,62,11,1
"9137","Roman Weidenfeller",27358,79,369,214,1
"9138","Romano Denneboom",26520,65,44,10,1
"9139","Romano Perticone",42600,64,40,26,1
"9140","Romaric",31014,72,51,135,2
"9141","Romario Balde",554288,65,55,15,1
"9142","Romario",319787,65,59,6,1
"9143","Romario",391516,64,43,2,1
"9144","Romelu Lukaku",181276,82,54,87,2
"9145","Romeo Castelen",30601,67,59,28,1
"9146","Romeo van Dessel",164352,60,40,11,1
"9147","Romero Regales",148829,62,58,4,1
"9148","Romeu Rocha",301634,67,52,26,1
"9149","Romuald Peiser",33550,67,327,104,1
"9150","Romulo Togni",57114,62,45,16,1
"9151","Romulo",178603,73,43,46,1
"9152","Ron Vlaar",30602,79,46,187,2
"9153","Ron-Robert Zieler",41087,80,387,185,1
"9154","Ronael Pierre-Gabriel",699362,58,47,4,1
"9155","Ronald Graafland",37177,62,313,1,1
"9156","Ronald Vargas",52280,71,48,37,1
"9157","Ronald Zubar",40022,67,49,98,2
"9158","Ronaldinho",30743,78,54,42,1
"9159","Ronaldo",182849,64,45,1,1
"9160","Ronan Le Crom",33546,67,330,16,1
"9161","Roni Porokara",7226,64,47,15,1
"9162","Roniel",554294,70,57,9,1
"9163","Ronnie Reniers",161933,62,50,9,1
"9164","Ronnie Schwartz",45400,68,53,6,1
"9165","Ronnie Stam",26631,70,46,80,3
"9166","Ronny Carlos da Silva",22434,66,44,7,1
"9167","Ronny Garbuschewski",276676,67,59,3,1
"9168","Ronny Marcos",331625,65,56,7,1
"9169","Ronny Philp",276708,68,60,8,1
"9170","Ronny",40605,72,65,33,2
"9171","Roque Mesa",292262,73,50,34,1
"9172","Roque Santa Cruz",30646,74,41,58,2
"9173","Rory Boulding",35530,59,53,3,1
"9174","Rory Delap",25668,63,41,119,1
"9175","Rory Fallon",25600,59,55,18,1
"9176","Rory Loy",35503,61,67,17,1
"9177","Rory McArdle",24701,64,45,47,1
"9178","Rory McKenzie",246316,64,60,80,1
"9179","Rory McKeown",277234,60,56,37,1
"9180","Ross Barbour",301241,61,53,52,1
"9181","Ross Barkley",215384,80,51,86,1
"9182","Ross Caldwell",278541,53,43,4,1
"9183","Ross Davidson",200902,51,53,1,1
"9184","Ross Draper",95352,65,58,127,1
"9185","Ross Forbes",121069,54,40,35,1
"9186","Ross Perry",94332,53,49,8,1
"9187","Ross Tokely",32659,58,44,111,1
"9188","Ross Turnbull",22978,65,331,28,1
"9189","Ross Wallace",38880,69,52,1,1
"9190","Rossetto Michel Simplicio",150053,65,43,22,1
"9191","Rostyn Griffiths",113189,66,49,17,1
"9192","Rouwen Hennings",27156,70,63,10,1
"9193","Roversio",11778,73,39,26,1
"9194","Rowan Vine",23104,61,51,26,1
"9195","Rowin van Zaanen",5687,64,52,12,1
"9196","Roy Beerens",39379,73,59,165,2
"9197","Roy Contout",26199,68,40,112,2
"9198","Roy Gelmi",638592,60,58,31,1
"9199","Roy Makaay",30592,72,124,19,1
"9200","Roy McBain",32664,60,61,21,1
"9201","Roy O'Donovan",75696,61,47,8,1
"9202","Royston Drenthe",42714,71,57,32,2
"9203","Ruben Amorim",11754,76,56,65,1
"9204","Ruben Andrade",281323,67,54,6,1
"9205","Ruben Baraja",32761,78,159,29,1
"9206","Ruben Blanco",396526,70,350,9,1
"9207","Ruben Botta",168390,75,45,6,1
"9208","Ruben Brigido",192306,66,42,7,1
"9209","Ruben Castro",96652,79,57,96,1
"9210","Ruben Duarte",358138,70,56,32,1
"9211","Ruben Fernandes",164323,72,61,95,2
"9212","Ruben Ferreira",242892,76,54,100,1
"9213","Ruben Garcia",384413,74,60,67,1
"9214","Ruben Jurado",289178,67,55,46,1
"9215","Ruben Ligeon",257828,68,46,28,1
"9216","Ruben Lima",164472,68,52,25,1
"9217","Ruben Loftus-Cheek",604982,66,58,6,1
"9218","Ruben Martin Pulido",33805,72,134,20,1
"9219","Ruben Micael",150045,75,50,123,2
"9220","Ruben Neves",534684,75,56,24,1
"9221","Ruben Olivera",39537,67,52,49,1
"9222","Ruben Palazuelos",70969,63,56,76,1
"9223","Ruben Pardo",282678,77,46,73,1
"9224","Ruben Perez",2805,76,56,131,1
"9225","Ruben Pinto",191774,71,49,39,1
"9226","Ruben Ribeiro",97512,72,57,68,1
"9227","Ruben Rochina",213711,73,60,68,2
"9228","Ruben Schaken",45860,72,41,145,1
"9229","Ruben Semedo",489013,74,59,26,1
"9230","Ruben Suarez",74734,70,60,25,1
"9231","Ruben Vezo",318526,76,52,33,2
"9232","Ruben",33607,70,63,46,1
"9233","Ruben",37656,74,371,110,1
"9234","Rubin Okotie",45256,70,50,4,1
"9235","Rubinho",42702,72,358,54,1
"9236","Rubio Rubin",570980,67,63,21,1
"9237","Ruca",280972,66,47,20,1
"9238","Rudolf Skacel",34945,72,47,47,1
"9239","Rudolf Urban",12310,57,40,8,1
"9240","Rudy Gestede",107415,73,48,13,1
"9241","Rudy Haddad",33448,64,53,5,1
"9242","Rudy Mater",41315,71,67,158,1
"9243","Rudy Riou",11336,69,348,69,2
"9244","Rudy Saintini",149367,53,113,10,1
"9245","Rudy",277766,68,46,35,2
"9246","Ruediger Kauf",27462,70,56,30,1
"9247","Rui Baiao,22",11788,65,133,22,1
"9248","Rui Borges",22134,65,139,2,1
"9249","Rui Correia",500618,70,56,47,1
"9250","Rui Duarte",26853,69,47,96,1
"9251","Rui Fonte",159598,71,60,29,2
"9252","Rui Miguel",148974,66,52,15,2
"9253","Rui Miguel",28461,68,42,38,1
"9254","Rui Nereu",25993,66,331,14,1
"9255","Rui Patricio",40604,81,406,229,1
"9256","Rui Pedro",40966,72,51,36,1
"9257","Rui Rego",185908,67,329,88,1
"9258","Rui Sacramento",25942,64,312,4,1
"9259","Rui Sampaio",164227,66,49,76,1
"9260","Rui Silva",361717,67,335,30,1
"9261","Rui Varela",150020,69,49,10,1
"9262","Rui Vieira",163893,59,294,2,1
"9263","Rune Almenning Jarstein",40094,76,379,30,1
"9264","Ruslan Malinovsky",459658,71,52,5,1
"9265","Russell Anderson",32411,65,39,63,1
"9266","Russell Duncan",32669,61,49,45,1
"9267","Russell Martin",24903,73,58,119,1
"9268","Rutger Worm",26533,60,71,6,1
"9269","Ruud Berger",26901,65,147,21,1
"9270","Ruud Boffin",104033,73,368,6,2
"9271","Ruud Boymans",109288,73,61,51,1
"9272","Ruud Knol",26614,65,130,17,1
"9273","Ruud van de Rijt",110185,63,53,4,1
"9274","Ruud van Nistelrooy",34602,77,47,29,2
"9275","Ruud Vormer",109061,76,49,148,2
"9276","Ryad Boudebouz",155623,77,62,228,1
"9277","Ryan Babel",30915,74,57,56,3
"9278","Ryan Bennett",72417,71,54,52,1
"9279","Ryan Bertrand",46010,78,64,103,1
"9280","Ryan Christie",439369,66,49,42,1
"9281","Ryan Conroy",41058,62,69,19,1
"9282","Ryan Donk",42594,73,58,103,2
"9283","Ryan Dow",172186,64,68,51,1
"9284","Ryan Edwards",425251,60,56,10,1
"9285","Ryan Esson",34213,60,295,119,1
"9286","Ryan Flynn",95335,63,59,35,1
"9287","Ryan France",23036,60,39,1,1
"9288","Ryan Gauld",318605,72,61,24,1
"9289","Ryan Giggs",24154,78,32,82,1
"9290","Ryan Jack",118897,69,56,164,1
"9291","Ryan Koolwijk",110110,68,42,121,1
"9292","Ryan Mason",160448,75,57,37,1
"9293","Ryan McGivern",150969,61,58,56,1
"9294","Ryan McGowan",94467,68,60,80,1
"9295","Ryan McLaughlin",388894,61,56,1,1
"9296","Ryan Mendes",172615,72,44,18,1
"9297","Ryan Nelsen",23921,74,45,110,1
"9298","Ryan O'Leary",32717,61,41,43,1
"9299","Ryan Scully",160367,57,280,9,1
"9300","Ryan Shawcross",40695,80,57,253,1
"9301","Ryan Shotton",106910,70,51,34,1
"9302","Ryan Stevenson",36611,65,54,115,1
"9303","Ryan Taylor",24890,72,43,56,1
"9304","Ryan Thomas",496356,71,45,46,1
"9305","Ryan Thomson",8925,52,49,11,1
"9306","Ryan Tunnicliffe",248454,67,53,2,1
"9307","Rydell Poepon",106474,67,59,144,1
"9308","Ryo Miyaichi",245422,69,68,19,2
"9309","Ryota Morioka",196288,64,38,7,1
"9310","Saber Khalifa",279181,73,49,39,1
"9311","Sabin Merino",639150,73,52,12,1
"9312","Sacha Bastien",513990,60,298,1,1
"9313","Sacha Kljestan",69653,72,51,68,1
"9314","Sadio Mane",303339,78,56,51,1
"9315","Sai van Wermeskerken",638612,57,47,1,1
"9316","Said Benrahma",491883,67,53,4,1
"9317","Said Boutahar",26519,70,54,49,2
"9318","Said Husejinovic",147722,64,41,1,1
"9319","Saidi Ntibazonkiza",45473,70,53,85,3
"9320","Saido Berahino",239807,76,57,44,1
"9321","Saidu Alade Adeshina",41530,59,57,4,1
"9322","Saidy Janko",575778,67,46,6,1
"9323","Saif Ghezal",108521,68,50,73,1
"9324","Sakari Mattila",91695,66,56,16,1
"9325","Saleh Al-Shehri",384407,61,64,2,1
"9326","Saleh Gomaa",339990,73,64,29,1
"9327","Salif Diao",24133,68,49,34,1
"9328","Salif Sane",240367,77,60,129,2
"9329","Salih Ucan",239061,73,48,2,1
"9330","Salim Arrache",26391,62,54,5,1
"9331","Salim Cisse",360510,68,56,21,1
"9332","Salim Kerkar",46495,60,58,4,1
"9333","Saliou Ciss",198593,68,51,21,1
"9334","Sally Sarr",166889,64,57,101,1
"9335","Salomon Kalou",31906,78,44,137,3
"9336","Salomon Nirisarike",364779,63,49,5,1
"9337","Salva Ballesta",24168,68,132,2,1
"9338","Salva Chamorro",280496,62,57,1,1
"9339","Salva Ruiz",477604,67,64,1,1
"9340","Salva Sevilla",102879,75,60,72,1
"9341","Salvador Agra",214449,75,47,71,3
"9342","Salvador Ichazo",394824,70,351,4,1
"9343","Salvatore Andrea Molina",299393,64,52,2,1
"9344","Salvatore Aronica",39509,66,32,105,1
"9345","Salvatore Bocchetti",37526,76,64,57,1
"9346","Salvatore Lanna",30285,69,135,53,1
"9347","Salvatore Masiello",39391,63,37,59,1
"9348","Salvatore Sirigu",27659,82,402,213,2
"9349","Sam Gallagher",502421,64,60,2,1
"9350","Sam Hutchinson",78505,70,50,1,1
"9351","Sam Larsson",318809,74,58,34,1
"9352","Sam Morrow",32620,56,57,10,1
"9353","Sam Nicholson",391041,65,48,43,1
"9354","Sam Parkin",38077,58,44,24,1
"9355","Sam Valcke",559084,60,42,2,1
"9356","Sam Vokes",46898,72,52,4,1
"9357","Sam Winnall",239919,67,52,1,1
"9358","Samba Diakite",192807,70,49,51,2
"9359","Samba Sow",165679,69,63,29,1
"9360","Sambou Yatabare",166917,71,44,89,3
"9361","Samed Yesil",303906,64,50,3,1
"9362","Samel Sabanovic",67355,61,112,1,1
"9363","Sami Allagui",38364,72,58,49,1
"9364","Sami Hyypiae",24134,80,44,64,2
"9365","Sami Khedira",42346,81,48,141,3
"9366","Sami",164479,72,61,64,1
"9367","Samir El Gaaouiri",46217,65,139,11,1
"9368","Samir Handanovic",42422,84,411,286,1
"9369","Samir Nasri",26181,82,5,177,1
"9370","Samir Ramizi",306732,55,58,1,1
"9371","Samir Ujkani",41045,71,352,44,1
"9372","Samir",453324,72,61,3,1
"9373","Sammir",77773,73,44,18,1
"9374","Sammy Ameobi",264840,69,46,21,1
"9375","Sammy Bossuyt",37900,71,349,179,1
